teams
team_name,record,conference,division,manager
Arizona Diamondbacks,"69-93,",National,West,Chip Hale
Atlanta Braves,"68-93,",National,East,Fredi Gonzalez
Baltimore Orioles,"89-73,",American,East,Buck Showalter
Boston Red Sox,"93-69,",American,East,John Farrell
Chicago Cubs,"103-58,",National,Central,Joe Maddon
Chicago White Sox,"78-84,",American,Central,Robin Ventura
Cincinnati Reds,"68-94,",National,Central,Bryan Price
Cleveland Indians,"94-67,",American,Central,Terry Francona
Colorado Rockies,"75-87,",National,West,Walt Weiss
Detroid Tigers,"86-75,",American,Central,Brad Ausmus
Houston Astros,"84-78,",American,West,A.J. Hinch
Kansas City Royals,"81-81,",American,Central,Ned Yost
Los Angeles Angels of Anaheim,"74-88,",American,West,Mike Scioscia
Los Angeles Dodgers,"91-71,",National,West,Dave Roberts
Miami Marlins,"79-82,",National,East,Don Mattingly
Milwaukee Brewers,"73-89,",National,Central,Craig Counsell
Minnesota Twins,"59-103,",American,Central,Paul Molitor
New York Mets,"87-75,",National,East,Terry Collins
New York Yankees,"84-78,",American,East,Joe Girardi
Oakland Athletics,"69-93,",American,West,Bob Melvin
Philadelphia Phillies,"71-91,",National,East,Pete Mackanin
Pittsbugh Pirates,"78-83,",National,Central,Clint Hurdle
San Diego Padres,"68-94,",National,West,Andy Green
San Francisco Giants,"87-75,",National,West,Bruce Bochy
Seattle Mariners,"86-76,",American,West,Scott Servais
St. Louis Cardinals,"86-76,",National,Central,Mike Matheny
Tampa Bay Rays,"68-94,",American,East,Kevin Cash
Texas Rangers,"95-67,",American,West,Jeff Banister
Toronto Blue Jays,"89-73,",American,East,John Gibbons
Washington Nationals,"95-67,",National,East,Dusty Baker



players
player_id,first_name,last_name,position,bats,throws,contract_status,full_legal_name
8187,0,0,0,0,0,0
8188,0,0,0,0,0,0
8189,0,0,0,0,0,0
8190,0,0,0,0,0,0
8191,0,0,0,0,0,0
8192,0,0,0,0,0,0
8193,0,0,0,0,0,0
8194,0,0,0,0,0,0
8195,0,0,0,0,0,0
8196,0,0,0,0,0,0
8197,0,0,0,0,0,0
8198,0,0,0,0,0,0
8199,0,0,0,0,0,0
8200,0,0,0,0,0,0
8201,0,0,0,0,0,0
8048,0,0,0,0,0,0
10202,33,241,52,8,33,1
10203,94,583,170,32,109,3
10204,94,523,142,18,76,6
10205,67,525,125,21,95,5
10206,121,603,176,39,102,8
10207,37,227,54,12,31,0
10208,84,456,126,13,48,13
10209,61,530,122,7,49,11
10210,50,421,115,14,59,12
10211,33,252,71,12,35,2
10212,24,166,38,10,32,0
10213,30,185,48,5,24,2
10214,17,148,40,2,11,0
10215,21,103,26,1,16,1
10216,14,112,31,3,14,0
10217,3,31,6,0,3,0
10218,3,21,7,0,1,2
10219,0,11,1,0,0,0
10220,1,7,2,0,2,0
10221,0,4,0,0,0,0
10222,3,59,6,0,6,0
10223,7,65,17,2,7,0
10224,6,65,16,0,7,0
10225,1,63,6,0,2,0
10226,1,58,8,0,2,0
10227,0,11,2,0,1,0
10228,2,11,1,0,1,0
10229,1,8,1,0,1,0
10230,0,3,0,0,0,0
10231,0,3,0,0,0,0
10232,0,2,0,0,0,0
10233,0,1,0,0,0,0
10234,0,1,0,0,0,0
10235,0,1,0,0,0,0
10236,0,1,0,0,0,0
10237,0,1,0,0,0,0
10238,0,1,0,0,0,0
10239,0,0,0,0,0,0
10240,0,0,0,0,0,0
10241,0,0,0,0,0,0
10141,0,0,0,0,0,0
10242,0,0,0,0,0,0
10243,0,0,0,0,0,0
10244,0,0,0,0,0,0
10245,0,0,0,0,0,0
12246,25,271,57,6,32,1
12247,67,624,183,25,100,0
12248,35,351,87,12,36,7
12249,57,410,116,9,30,10
12250,89,590,133,40,98,15
12251,70,591,175,14,86,2
12252,27,224,46,4,14,3
12253,91,619,176,14,59,14
12254,59,413,101,12,51,4
12255,33,298,84,8,38,11
12256,16,203,53,6,25,0
12257,19,169,36,7,11,0
12258,24,181,46,0,18,2
12259,25,149,33,2,8,5
12260,15,154,32,4,21,0
12261,13,101,27,1,10,0
12262,2,55,13,1,7,0
12263,8,50,10,1,4,1
12264,6,48,11,1,5,2
12265,2,16,2,0,0,0
12266,0,7,1,0,1,0
12267,1,2,1,0,1,0
12268,0,2,1,0,0,0
12269,0,6,1,0,0,0
12270,0,4,1,0,0,0
12271,0,3,0,0,0,0
12272,1,3,1,1,1,0
12273,0,2,0,0,0,0
12274,0,2,0,0,0,0
12275,1,1,1,0,0,0
12276,0,1,0,0,0,0
12277,0,0,0,0,0,0
12278,0,0,0,0,0,0
12279,0,0,0,0,0,0
12280,0,0,0,0,0,0
12281,0,0,0,0,0,0
12282,0,0,0,0,0,0
12283,0,0,0,0,0,0
12284,0,0,0,0,0,0
12285,0,0,0,0,0,0
12286,0,0,0,0,0,0
12287,0,0,0,0,0,0
12288,0,0,0,0,0,0
12289,0,0,0,0,0,0
12290,0,0,0,0,0,0
12291,0,0,0,0,0,0
12292,0,0,0,0,0,0
12293,0,0,0,0,0,0
12294,0,0,0,0,0,0
12295,0,0,0,0,0,0
14296,34,377,97,7,51,1
14297,101,556,181,29,97,8
14298,74,550,160,11,64,14
14299,67,464,117,16,50,4
14300,78,565,140,21,70,11
14301,85,552,133,33,103,6
14302,69,411,107,3,17,58
14303,60,370,98,25,80,4
14304,36,257,68,9,40,2
14305,25,241,78,3,25,21
14306,21,221,56,1,20,3
14307,21,179,42,0,13,4
14308,11,171,42,3,23,1
14309,4,60,11,0,3,0
14310,2,50,7,0,1,0
14311,9,51,16,2,7,1
14312,1,51,8,0,0,0
14313,6,45,14,0,2,1
14314,1,22,5,0,1,0
14315,0,7,0,0,0,0
14316,0,5,0,0,0,0
14317,2,52,1,0,1,0
14318,4,53,6,0,2,0
14319,0,41,5,0,1,0
14320,2,21,4,0,3,0
14321,0,20,1,0,0,0
14322,0,14,1,0,1,0
14323,1,11,0,0,0,0
14324,0,10,0,0,0,0
14325,0,10,1,0,0,0
14326,0,11,1,0,0,0
14327,0,11,2,0,0,0
14328,0,7,0,0,0,0
14329,0,4,0,0,0,0
14330,0,5,0,0,0,0
14331,1,5,1,1,3,0
14332,0,2,0,0,0,0
14333,0,1,0,0,0,0
14334,0,2,0,0,0,0
14335,0,1,0,0,0,0
14336,0,1,0,0,0,0
14337,1,0,0,0,0,0
14338,0,0,0,0,0,0
14339,0,0,0,0,0,0
14340,0,0,0,0,0,0
14341,0,0,0,0,0,0
14342,0,0,0,0,0,0
14343,0,0,0,0,0,0
14344,0,0,0,0,0,0
14345,0,0,0,0,0,0
14346,0,0,0,0,0,0
14347,0,0,0,0,0,0
16348,22,251,42,9,34,0
16349,92,557,133,34,101,5
16350,91,610,168,23,82,15
16351,99,604,182,15,78,19
16101,84,565,176,11,76,22
16352,74,454,113,12,48,43
16353,52,321,95,14,43,6
16354,43,385,110,8,57,6
16355,89,582,151,34,87,5
16356,19,238,49,7,25,0
16357,24,182,48,1,22,8
16358,14,153,28,3,17,0
16359,17,139,30,4,11,0
16360,11,115,31,5,19,0
16361,12,81,27,2,14,1
16362,9,53,11,2,8,3
16363,5,39,9,0,7,1
16167,15,95,23,1,4,0
16364,2,16,5,0,0,0
16365,0,12,1,0,0,0
16366,0,6,0,0,0,0
16367,0,5,0,0,0,0
16368,1,5,2,0,0,0
16369,1,4,1,0,0,0
16370,0,5,0,0,0,0
16371,1,5,0,0,0,0
16372,0,2,0,0,0,0
16373,0,0,0,0,0,0
16374,0,0,0,0,0,0
16375,0,0,0,0,0,0
16376,0,0,0,0,0,0
16377,0,0,0,0,0,0
16378,0,0,0,0,0,0
16379,0,0,0,0,0,0
16380,0,0,0,0,0,0
16381,0,0,0,0,0,0
16382,0,0,0,0,0,0
16383,0,0,0,0,0,0
16384,0,0,0,0,0,0
16146,0,0,0,0,0,0
16385,0,0,0,0,0,0
16386,0,0,0,0,0,0
16387,0,0,0,0,0,0
16388,0,0,0,0,0,0
16389,0,0,0,0,0,0
16390,0,0,0,0,0,0
16391,0,0,0,0,0,0
16392,0,0,0,0,0,0
18393,30,289,75,10,48,0
18394,61,393,111,14,53,1
18395,104,552,192,11,66,11
18396,67,372,101,27,72,8
18397,116,618,182,41,133,2
18398,45,368,93,7,39,6
18399,111,578,187,29,82,17
18400,87,584,174,25,100,2
18401,38,250,66,8,38,3
18402,30,223,49,9,30,0
18403,25,225,49,2,17,2
18404,42,222,70,7,24,5
18405,27,205,53,3,30,4
18406,10,100,22,0,8,1
18407,8,92,20,1,11,0
18408,7,68,16,1,6,0
18409,5,56,12,2,6,0
18410,8,44,12,5,13,1
18411,4,38,10,0,3,3
18412,3,19,5,1,2,0
18413,1,18,8,0,2,0
18414,0,5,0,0,0,0
18415,2,49,2,0,2,0
18416,3,53,10,0,4,0
18417,2,47,7,0,4,0
18418,4,38,7,0,6,0
18419,1,35,4,1,3,0
18420,2,29,5,0,3,0
18421,0,15,1,0,0,0
18422,0,8,0,0,0,0
18423,0,8,0,0,0,0
18424,1,6,0,0,0,0
18425,1,3,1,0,0,0
18426,0,3,0,0,0,0
18427,0,0,0,0,0,0
18428,0,1,0,0,0,0
18429,0,0,0,0,0,0
18430,0,0,0,0,0,0
18431,0,0,0,0,0,0
18432,0,0,0,0,0,0
18433,0,0,0,0,0,0
18434,0,0,0,0,0,0
18435,0,0,0,0,0,0
18436,0,0,0,0,0,0
18437,0,0,0,0,0,0
18438,0,0,0,0,0,0
18439,0,0,0,0,0,0
20440,31,344,76,12,48,0
20441,92,595,188,38,108,0
20442,117,618,178,28,83,14
20443,57,467,119,4,32,7
20444,54,411,117,18,58,1
20445,81,570,140,31,87,9
20446,65,349,110,4,43,15
20447,69,460,141,22,68,1
20448,65,553,160,27,86,0
20449,30,246,42,12,38,0
20450,21,174,41,2,16,8
20451,17,167,35,1,6,2
20452,14,136,32,4,15,1
20453,11,91,19,2,7,0
20454,9,94,24,5,11,0
20455,4,92,21,0,1,0
20053,7,80,20,1,8,0
20456,3,28,6,0,2,0
20457,0,13,2,0,2,0
20458,1,10,1,0,0,0
20459,0,5,1,0,0,0
20460,1,2,1,0,0,0
20461,0,6,0,0,0,0
20462,1,5,1,0,0,0
20463,0,4,1,0,0,0
20464,0,2,0,0,0,0
20465,0,2,0,0,0,0
20466,0,2,0,0,0,0
20467,0,0,0,0,0,0
20468,0,0,0,0,0,0
20469,0,0,0,0,0,0
20470,0,0,0,0,0,0
20471,0,0,0,0,0,0
20472,0,0,0,0,0,0
20473,0,0,0,0,0,0
20474,0,0,0,0,0,0
20475,0,0,0,0,0,0
20476,0,0,0,0,0,0
20477,0,0,0,0,0,0
20478,0,0,0,0,0,0
20479,0,0,0,0,0,0
20480,0,0,0,0,0,0
20481,0,0,0,0,0,0
20482,0,0,0,0,0,0
22483,41,329,69,11,32,2
22484,55,484,123,13,51,12
22485,108,640,216,24,96,30
22486,76,577,158,20,96,13
22487,38,292,76,13,40,1
22488,38,369,76,15,54,4
22489,27,295,62,5,29,13
22490,116,644,168,29,82,9
22491,58,447,112,32,72,2
22492,40,287,60,5,21,10
22493,24,249,54,8,28,1
22494,31,201,53,8,34,2
22495,11,134,22,4,8,0
22496,11,122,20,3,8,0
22497,13,130,34,3,15,1
22498,15,120,26,1,7,2
22499,15,100,23,4,11,0
22500,4,39,7,0,1,0
22501,0,29,2,0,0,0
22502,1,23,3,0,2,0
22503,1,13,1,0,0,0
22504,0,3,0,0,0,0
22505,0,6,0,0,0,0
22506,0,5,1,0,2,0
22507,1,3,1,0,0,0
22508,0,2,0,0,0,0
22509,0,2,0,0,0,0
22510,0,0,0,0,0,0
22511,0,0,0,0,0,0
22512,0,0,0,0,0,0
22513,0,0,0,0,0,0
22514,0,0,0,0,0,0
22515,0,0,0,0,0,0
22516,0,0,0,0,0,0
22517,0,0,0,0,0,0
22518,0,0,0,0,0,0
22519,0,0,0,0,0,0
22520,0,0,0,0,0,0
22521,0,0,0,0,0,0
22522,0,0,0,0,0,0
22523,0,0,0,0,0,0
22524,0,0,0,0,0,0
22525,0,0,0,0,0,0
24526,57,514,127,22,64,0
24527,80,605,161,25,104,5
24528,44,311,88,2,29,8
24529,57,637,166,7,55,17
24530,49,475,130,12,46,2
24531,62,445,98,17,40,8
24532,56,397,114,9,56,14
24533,52,457,138,5,43,14
24534,65,558,147,30,93,0
24535,46,299,83,1,25,30
24536,13,147,34,1,13,0
24537,16,134,32,0,11,0
24538,16,135,25,2,13,9
24539,18,123,35,4,16,0
24540,12,104,25,7,13,0
24541,11,78,18,3,10,0
24542,2,41,13,0,5,0
24543,7,37,9,0,1,3
24544,4,19,4,0,1,0
24545,1,11,1,0,0,0
24546,0,4,0,0,1,0
24547,6,3,0,0,0,11
24548,1,5,1,0,1,0
24549,0,5,0,0,0,0
24550,0,1,0,0,0,0
24551,0,3,1,0,0,0
24552,0,3,0,0,0,0
24162,0,1,0,0,0,0
24553,0,0,0,0,0,0
24554,0,0,0,0,0,0
24555,0,0,0,0,0,0
24556,0,0,0,0,0,0
24557,0,0,0,0,0,0
24558,0,0,0,0,0,0
24559,0,0,0,0,0,0
24560,0,0,0,0,0,0
24561,0,0,0,0,0,0
24562,0,0,0,0,0,0
24563,0,0,0,0,0,0
24564,0,0,0,0,0,0
24565,0,0,0,0,0,0
24566,0,0,0,0,0,0
26567,25,268,56,5,31,1
26568,51,407,113,16,69,2
26569,44,346,90,6,31,4
26570,48,448,126,4,44,10
26571,68,517,157,5,39,0
26572,24,185,43,1,16,8
26573,123,549,173,29,100,30
26574,91,594,161,18,75,2
26575,71,593,159,31,119,4
26576,38,258,65,15,44,2
26577,23,209,49,8,25,1
26578,21,204,50,2,17,1
26579,18,172,36,3,10,1
26545,10,119,28,1,13,0
26580,9,112,19,5,12,2
26581,16,98,17,1,10,3
26582,7,81,16,1,8,2
26583,8,85,15,1,8,0
26584,11,78,21,4,9,0
26585,2,34,5,0,2,0
26586,5,27,4,0,1,0
26587,2,14,4,0,3,0
26588,1,13,1,0,0,0
26589,0,9,0,0,0,0
26590,0,3,1,0,0,0
26591,0,2,0,0,0,0
26592,0,2,0,0,0,0
26593,0,1,0,0,0,0
26086,1,2,1,0,0,0
26594,0,1,0,0,0,0
26338,0,0,0,0,0,0
26595,0,0,0,0,0,0
26596,0,0,0,0,0,0
26597,0,0,0,0,0,0
26598,0,0,0,0,0,0
26599,0,0,0,0,0,0
26600,0,0,0,0,0,0
26601,0,0,0,0,0,0
26602,0,0,0,0,0,0
26330,0,0,0,0,0,0
26603,0,0,0,0,0,0
26604,0,0,0,0,0,0
26605,0,0,0,0,0,0
26606,0,0,0,0,0,0
26607,0,0,0,0,0,0
26243,0,0,0,0,0,0
26608,0,0,0,0,0,0
26609,0,0,0,0,0,0
26610,0,0,0,0,0,0
26611,0,0,0,0,0,0
26612,0,0,0,0,0,0
26613,0,0,0,0,0,0
26614,0,0,0,0,0,0
28615,49,390,89,27,72,1
28616,69,568,162,18,90,0
28617,79,512,129,14,52,2
28618,105,627,193,26,72,3
28619,79,556,153,27,90,4
28620,65,487,124,8,40,10
28621,64,406,100,25,68,6
28622,45,334,88,11,45,5
28623,31,236,53,13,32,5
28624,25,216,41,7,18,2
28625,20,155,40,2,9,3
28626,8,139,27,1,13,1
28627,19,105,33,3,16,1
28628,10,102,23,1,7,1
28629,8,81,15,0,6,0
28630,9,73,17,2,12,0
28631,6,67,20,1,7,1
28632,8,58,12,1,7,0
28633,3,36,10,0,3,0
28634,3,32,5,0,2,0
28635,2,24,5,1,2,0
28636,2,18,1,0,0,0
28637,1,6,1,0,0,0
28638,0,5,0,0,0,0
28639,5,57,7,1,4,0
28640,3,43,5,0,2,0
28641,2,46,8,0,3,0
28642,2,24,2,0,1,0
28643,0,22,3,0,2,0
28644,2,16,4,0,2,0
28079,1,15,4,0,1,0
28645,0,13,0,0,1,0
28646,0,12,0,0,0,0
28647,0,10,1,0,0,0
28648,0,9,0,0,0,0
28649,0,4,0,0,0,0
28650,0,3,1,0,1,0
28651,0,3,0,0,0,0
28652,0,2,0,0,0,0
28514,0,1,0,0,0,0
28653,0,1,0,0,0,0
28654,0,1,0,0,0,0
28655,0,1,0,0,0,0
28656,0,1,0,0,0,0
28657,0,1,0,0,0,0
28658,0,0,0,0,0,0
28659,0,0,0,0,0,0
28660,0,0,0,0,0,0
28661,0,0,0,0,0,0
28662,0,0,0,0,0,0
28663,0,0,0,0,0,0
28664,0,0,0,0,0,0
28665,0,0,0,0,0,0
28666,0,0,0,0,0,0
28667,0,0,0,0,0,0
30668,60,509,154,11,48,12
30669,35,280,74,15,51,0
30670,47,326,87,1,14,30
30671,52,508,120,3,38,1
30672,70,600,183,8,75,2
30673,78,578,172,21,98,9
30674,75,557,148,23,76,0
30675,56,413,99,27,74,0
30676,39,351,98,7,42,1
30677,48,327,95,1,22,10
30678,20,243,54,5,24,0
30679,27,194,48,1,14,2
30680,12,126,30,2,15,0
30681,1,62,13,1,5,0
30058,4,50,14,0,1,0
30682,7,51,12,0,5,0
30683,2,27,4,0,3,0
30684,3,25,6,1,2,0
30685,2,24,7,0,1,0
30686,1,13,4,1,4,0
30687,5,3,2,0,0,4
30688,0,2,0,0,0,0
30689,3,52,13,0,6,0
30690,1,51,5,0,4,0
30691,0,44,0,0,0,0
30692,4,41,5,0,3,0
30693,0,22,2,0,0,0
30694,1,17,3,0,0,0
30695,1,16,3,0,0,0
30696,0,11,2,0,1,0
30697,0,6,1,0,0,0
30698,1,5,1,0,0,0
30699,0,4,0,0,0,0
30700,0,3,0,0,0,0
30701,0,2,0,0,0,0
30702,0,0,0,0,0,0
30599,0,1,1,0,0,0
30703,0,1,0,0,0,0
30704,0,1,0,0,0,0
30705,0,1,0,0,0,0
30706,0,1,0,0,0,0
30707,0,0,0,0,0,0
30708,0,0,0,0,0,0
30709,0,0,0,0,0,0
30710,0,0,0,0,0,0
30711,0,0,0,0,0,0
30093,0,0,0,0,0,0
30712,0,0,0,0,0,0
30713,0,0,0,0,0,0
30714,0,0,0,0,0,0
30715,0,0,0,0,0,0
30716,0,0,0,0,0,0
30150,0,0,0,0,0,0
32717,48,338,101,13,50,5
32718,84,549,122,41,94,3
32719,58,498,131,14,56,8
32720,92,589,168,19,63,62
32164,34,254,72,8,29,4
32721,80,511,156,30,91,16
32722,38,335,70,13,44,8
32723,34,246,63,11,32,2
32724,50,404,110,13,56,34
32725,18,249,51,2,19,3
32726,21,208,42,8,21,1
32727,28,207,50,9,19,23
32728,21,201,44,4,17,8
32459,12,116,23,3,11,0
32729,7,78,17,0,4,2
32730,4,71,18,2,12,0
32731,12,66,14,0,3,0
32732,4,47,4,0,2,0
32733,2,27,3,0,1,0
32734,3,24,3,1,3,1
32735,3,22,4,0,0,1
32736,3,17,4,1,2,0
32737,1,5,0,0,0,0
32738,2,53,5,0,1,0
32739,1,50,4,0,3,0
32740,3,45,4,0,1,0
32741,2,35,8,0,0,0
32742,2,39,5,1,6,0
32743,1,28,1,0,0,0
32744,1,8,1,0,0,0
32745,1,4,1,1,1,0
32746,0,3,0,0,0,0
32747,0,2,0,0,0,0
32748,0,0,0,0,0,0
32749,0,1,0,0,0,0
32750,0,0,0,0,0,0
32751,0,0,0,0,0,0
32240,0,0,0,0,0,0
32752,0,0,0,0,0,0
32753,0,0,0,0,0,0
32754,0,0,0,0,0,0
32755,0,0,0,0,0,0
32756,0,0,0,0,0,0
32757,0,0,0,0,0,0
32758,0,0,0,0,0,0
32759,1,0,0,0,0,0
32760,0,0,0,0,0,0
32761,0,0,0,0,0,0
32762,0,0,0,0,0,0
32763,0,0,0,0,0,0
34764,34,345,89,8,49,0
34765,68,494,129,11,49,2
34766,104,615,165,42,99,18
34767,32,352,83,6,37,1
34768,35,319,83,12,47,1
34769,49,332,93,11,37,2
34770,44,298,67,10,38,10
34771,52,396,93,17,63,6
34772,57,437,103,25,66,1
34773,49,371,110,12,47,27
34774,52,335,90,10,32,5
34775,24,245,69,4,27,4
34776,29,233,56,2,14,12
34777,28,215,41,12,24,1
34778,16,176,46,3,25,0
34779,27,152,35,10,20,0
34688,8,103,22,4,12,0
34780,4,82,12,1,3,0
34781,8,63,15,0,1,0
34782,0,22,5,0,0,0
34783,1,9,0,0,0,1
34784,1,7,0,0,0,0
34785,0,5,0,0,0,0
34593,0,2,0,0,0,0
34786,0,1,0,0,0,0
34787,0,2,0,0,0,0
34788,0,2,0,0,0,0
34789,0,2,2,0,0,0
34790,0,1,1,0,0,0
34791,0,1,0,0,0,0
34193,0,1,0,0,0,0
34792,0,0,0,0,0,0
34597,0,0,0,0,0,0
34240,0,0,0,0,0,0
34793,0,0,0,0,0,0
34794,0,0,0,0,0,0
34795,0,0,0,0,0,0
34796,0,0,0,0,0,0
34797,0,0,0,0,0,0
34798,0,0,0,0,0,0
34590,0,0,0,0,0,0
34196,0,0,0,0,0,0
34799,0,0,0,0,0,0
34800,0,0,0,0,0,0
34801,0,0,0,0,0,0
34802,0,0,0,0,0,0
34803,0,0,0,0,0,0
34804,0,0,0,0,0,0
34666,0,0,0,0,0,0
36805,27,251,62,4,15,0
36806,30,343,91,9,34,0
36807,57,412,116,23,55,3
36808,65,521,146,23,62,5
36809,45,255,68,8,24,9
36810,38,304,67,12,42,2
36811,72,479,134,31,86,3
36812,88,545,129,30,59,4
36813,38,307,82,16,49,1
36814,31,234,48,6,25,4
36815,12,185,41,6,26,0
36065,17,183,49,9,24,3
36303,14,169,37,8,19,0
36816,20,153,35,7,23,0
36817,18,137,31,7,14,3
36818,15,142,34,3,9,4
36819,6,132,26,1,11,0
36820,10,105,35,3,16,0
36821,11,89,20,3,13,0
36822,9,75,13,1,9,1
36823,12,73,20,1,6,0
36824,9,58,14,1,7,0
36825,4,20,7,2,6,0
36826,2,6,2,0,2,0
36827,6,58,11,3,6,0
36828,4,60,5,1,2,0
36829,6,42,6,0,2,0
36830,0,36,5,0,2,0
36831,2,22,3,0,0,0
36832,1,19,1,0,0,0
36833,2,16,3,0,1,0
36834,0,15,1,0,0,0
36835,0,5,0,0,0,0
36836,0,3,0,0,0,0
36837,0,3,0,0,0,0
36838,0,1,0,0,0,0
36839,0,1,0,0,0,0
36840,0,0,0,0,0,0
36841,0,0,0,0,0,0
36842,0,0,0,0,0,0
36843,0,0,0,0,0,0
36844,0,0,0,0,0,0
36845,0,0,0,0,0,0
36846,0,0,0,0,0,0
36607,0,0,0,0,0,0
36847,0,0,0,0,0,0
38848,56,429,104,20,58,1
38849,43,387,79,15,44,2
38850,63,577,156,21,70,4
38851,68,562,155,20,70,7
38852,58,467,118,14,51,8
38853,80,547,143,7,41,16
38854,71,551,145,9,56,20
38855,32,327,71,8,31,3
38856,19,225,45,9,31,3
38857,50,359,109,22,64,0
38858,34,201,60,20,42,1
38859,17,165,40,4,26,1
38860,25,152,38,0,12,2
38861,20,155,40,1,12,2
38862,10,84,15,4,10,0
38863,7,83,20,5,12,1
38864,6,61,9,0,4,0
38865,3,29,10,1,4,0
38866,4,27,8,0,2,0
38867,5,22,5,1,2,0
38868,2,14,3,0,1,0
38869,1,8,1,0,0,0
38870,4,8,4,2,4,0
38871,2,1,0,0,0,1
38872,0,5,0,0,0,0
38873,0,4,0,0,0,0
38874,0,4,0,0,0,0
38875,0,2,0,0,0,0
38876,0,1,0,0,0,0
38877,0,1,0,0,0,0
38878,0,0,0,0,0,0
38879,0,0,0,0,0,0
38880,0,0,0,0,0,0
38187,0,0,0,0,0,0
38377,0,0,0,0,0,0
38040,0,0,0,0,0,0
38881,0,0,0,0,0,0
38882,0,0,0,0,0,0
38883,0,0,0,0,0,0
38241,0,0,0,0,0,0
38884,0,0,0,0,0,0
38885,0,0,0,0,0,0
38886,0,0,0,0,0,0
38887,0,0,0,0,0,0
38888,0,0,0,0,0,0
38889,0,0,0,0,0,0
38890,0,0,0,0,0,0
38891,0,0,0,0,0,0
38892,0,0,0,0,0,0
38893,0,0,0,0,0,0
38894,0,0,0,0,0,0
38895,0,0,0,0,0,0
38230,0,0,0,0,0,0
40896,54,490,123,14,56,0
40897,52,482,122,7,56,3
40898,30,338,89,2,27,0
40899,72,568,135,27,75,10
40900,36,269,82,13,37,0
40901,85,555,137,42,102,1
40543,32,274,64,0,12,14
40625,33,243,72,8,28,5
40865,24,221,61,4,31,0
40902,72,471,135,17,51,1
40362,45,393,92,11,47,7
40903,28,290,69,7,27,1
40215,14,158,23,5,14,1
40904,13,113,21,2,8,0
40541,10,109,18,3,12,0
40905,11,96,25,1,11,2
40906,8,92,26,1,14,0
40907,11,78,20,1,10,0
40908,4,51,12,1,4,0
40909,6,48,4,0,1,2
40910,4,43,9,0,2,0
40911,4,41,5,3,6,0
40912,3,21,2,0,0,0
40913,2,19,4,0,2,3
40914,0,15,2,0,1,0
40915,0,1,0,0,0,0
40916,0,6,0,0,0,0
40917,0,4,0,0,0,0
40918,0,2,0,0,0,0
40919,0,2,0,0,0,0
40382,0,1,0,0,0,0
40920,0,2,0,0,0,0
40921,0,2,0,0,0,0
40922,0,1,0,0,0,0
40923,0,1,0,0,0,0
40924,0,0,0,0,0,0
40925,0,0,0,0,0,0
40926,0,0,0,0,0,0
40646,0,0,0,0,0,0
40927,0,0,0,0,0,0
40928,0,0,0,0,0,0
40929,0,0,0,0,0,0
40930,0,0,0,0,0,0
40931,0,0,0,0,0,0
40932,0,0,0,0,0,0
40933,0,0,0,0,0,0
40934,0,0,0,0,0,0
40935,0,0,0,0,0,0
40936,0,0,0,0,0,0
40937,0,0,0,0,0,0
40938,0,0,0,0,0,0
42939,36,389,98,16,54,1
42940,47,315,81,21,47,1
42941,67,547,161,6,39,17
42942,61,584,141,20,67,17
42943,67,581,148,25,88,1
42944,22,197,42,4,18,3
42945,87,583,167,15,49,25
42946,40,355,89,5,23,6
42947,35,331,65,25,59,0
42948,17,213,41,4,16,3
42949,23,198,39,4,22,7
42950,26,190,48,4,21,2
42633,18,165,43,3,12,3
42951,13,143,31,4,17,0
42952,8,83,17,3,9,0
42953,6,67,16,0,4,1
42954,10,57,15,0,6,5
42955,3,45,5,0,0,1
42956,3,34,3,1,1,0
42626,3,32,10,1,9,1
42957,2,26,3,0,1,2
42958,0,16,2,0,0,0
42959,3,54,9,0,4,0
42960,4,61,8,0,5,0
42961,4,40,8,0,0,0
42962,1,32,3,0,1,0
42963,1,30,1,0,0,0
42964,2,23,6,0,0,0
42965,0,14,2,0,0,0
42966,0,11,1,0,2,0
42596,0,7,1,0,0,0
42967,1,6,1,0,0,0
42968,0,2,0,0,0,0
42969,0,1,0,0,0,0
42970,0,1,0,0,0,0
42971,0,0,0,0,0,0
42972,0,1,0,0,0,0
42973,0,0,0,0,0,0
42974,0,0,0,0,0,0
42975,0,0,0,0,0,0
42976,0,0,0,0,0,0
42600,0,0,0,0,0,0
42931,0,0,0,0,0,0
42977,0,0,0,0,0,0
42978,0,0,0,0,0,0
42979,0,0,0,0,0,0
42980,0,0,0,0,0,0
42981,0,0,0,0,0,0
42982,0,0,0,0,0,0
44983,42,326,86,1,33,6
44984,45,380,102,8,42,0
44985,57,487,138,4,59,19
44986,66,519,133,11,59,1
44987,45,318,81,21,62,3
44988,71,489,152,9,46,47
44989,81,598,153,24,79,6
44990,79,527,136,22,86,17
44991,63,437,118,13,55,0
44992,49,300,81,18,56,2
44993,45,231,56,13,42,1
44994,21,146,44,2,11,4
44995,18,128,35,3,19,0
44996,10,98,21,1,7,0
44997,12,78,17,0,8,0
44501,3,56,6,1,4,0
44998,5,31,7,0,1,2
44999,2,25,2,0,2,0
45000,0,26,4,0,3,1
45001,4,24,5,0,4,0
45002,0,15,6,0,2,1
45003,0,8,0,0,0,0
45004,0,4,0,0,1,0
45005,0,2,0,0,0,0
45006,3,40,8,1,3,0
45007,2,42,12,1,5,0
45008,0,32,4,0,0,0
45009,0,32,3,0,2,0
